ASIN,RetailerId,CurrencyId,ProductId,PaymentTypeId,CustomerId,StatusId,GiftId,Order ID,Order Date,Purchase Order Number,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal Tax,Quantity,Ship Date,Item Serial Number,SalesPerson Id
B005120,1,1,1,3,1,6,null,ORD-000868,2025-03-06,PO-00868,239.43,23.94,6.4,38.95,673.26,71.82,3,2025-03-18,null,SP-038
B008175,1,1,3,3,1,4,null,ORD-000869,2025-03-18,PO-00869,287.65,28.77,5.27,21.25,1771.02,172.62,6,2025-03-07,null,SP-006
B004966,1,1,2,1,1,1,null,ORD-000870,2025-03-03,PO-00870,457.22,45.72,9.3,70.65,3026.03,320.04,7,2025-03-18,null,SP-007
B006275,1,1,3,1,1,1,null,ORD-000871,2025-03-23,PO-00871,83.08,8.31,16.18,0.68,362.84,33.24,4,2025-03-13,null,SP-026
B007124,1,1,3,1,1,3,null,ORD-000872,2025-03-26,PO-00872,174.57,17.46,7.63,1.94,1520.72,139.68,8,2025-03-13,null,SP-015
B005867,1,1,2,3,1,7,null,ORD-000873,2025-03-11,PO-00873,474.38,47.44,19.74,56.33,930.98,94.88,2,2025-03-02,null,SP-032
B005447,1,1,2,1,1,6,null,ORD-000874,2025-03-16,PO-00874,282.65,28.27,10.72,35.44,275.48,28.27,1,2025-03-16,null,SP-008
B008403,1,1,1,3,1,9,null,ORD-000875,2025-03-13,PO-00875,29.78,2.98,16.67,4.74,56.04,5.96,2,2025-03-27,null,SP-014
B004721,1,1,3,1,1,8,null,ORD-000876,2025-03-21,PO-00876,441.07,44.11,18.09,72,1652.72,176.44,4,2025-03-07,null,SP-007
B002338,1,1,3,1,1,4,null,ORD-000877,2025-03-07,PO-00877,370.84,37.08,9.09,54.4,353.52,37.08,1,2025-03-09,null,SP-017
B009890,1,1,1,3,1,9,null,ORD-000878,2025-03-06,PO-00878,318.42,31.84,12.17,39.97,1551.45,159.2,5,2025-03-21,null,SP-008
B003987,1,1,2,2,1,9,null,ORD-000879,2025-03-21,PO-00879,338.36,33.84,10.18,40.27,3319.3,338.4,10,2025-03-25,null,SP-032
B008510,1,1,3,1,1,8,null,ORD-000880,2025-03-27,PO-00880,131.8,13.18,14.87,7.18,964.6,92.26,7,2025-03-21,null,SP-019
B008665,1,1,1,1,1,8,null,ORD-000881,2025-03-12,PO-00881,441.41,44.14,16.97,47.28,2191.35,220.7,5,2025-03-06,null,SP-001
B003689,1,1,2,2,1,4,null,ORD-000882,2025-03-15,PO-00882,471.06,47.11,5.79,69.42,2692.5,282.66,6,2025-03-13,null,SP-005
B007560,1,1,2,1,1,2,null,ORD-000883,2025-03-22,PO-00883,32.3,3.23,5.13,2.69,262.72,25.84,8,2025-03-04,null,SP-020
B005776,1,1,3,2,1,4,null,ORD-000884,2025-03-12,PO-00884,262.53,26.25,17.48,33.36,1787.94,183.75,7,2025-03-11,null,SP-033
B007800,1,1,3,2,1,1,null,ORD-000885,2025-03-12,PO-00885,167.71,16.77,7.28,13.7,1707.8,167.7,10,2025-03-03,null,SP-024
B003606,1,1,1,3,1,1,null,ORD-000886,2025-03-26,PO-00886,131.89,13.19,17.91,9.53,1355.5,131.9,10,2025-03-27,null,SP-009
B004958,1,1,1,2,1,4,null,ORD-000887,2025-03-23,PO-00887,244.74,24.47,18.02,2.85,1331.8,122.35,5,2025-03-17,null,SP-033
B001096,1,1,3,3,1,8,null,ORD-000888,2025-03-11,PO-00888,56.41,5.64,9.41,10.44,51.61,5.64,1,2025-03-18,null,SP-036
B001547,1,1,3,1,1,4,null,ORD-000889,2025-03-14,PO-00889,455.55,45.56,12.3,87.32,413.79,45.56,1,2025-03-01,null,SP-032
B006075,1,1,1,1,1,8,null,ORD-000890,2025-03-20,PO-00890,379.64,37.96,16.64,73,3446,379.6,10,2025-03-24,null,SP-006
B006676,1,1,2,1,1,2,null,ORD-000891,2025-03-20,PO-00891,129.53,12.95,9.37,12.84,1037.12,103.6,8,2025-03-05,null,SP-028
B005768,1,1,1,1,1,1,null,ORD-000892,2025-03-17,PO-00892,26.15,2.62,16.61,0.9,27.87,2.62,1,2025-03-07,null,SP-021
B008050,1,1,2,1,1,5,null,ORD-000893,2025-03-18,PO-00893,414.07,41.41,7.16,44.45,822.06,82.82,2,2025-03-05,null,SP-013
B009983,1,1,3,3,1,5,null,ORD-000894,2025-03-16,PO-00894,292.04,29.2,6.77,36.95,284.29,29.2,1,2025-03-26,null,SP-008
B004608,1,1,3,1,1,8,null,ORD-000895,2025-03-05,PO-00895,222.58,22.26,17.49,12.97,1159.35,111.3,5,2025-03-25,null,SP-012
B003147,1,1,1,3,1,9,null,ORD-000896,2025-03-15,PO-00896,224.71,22.47,9.95,37.84,2093.4,224.7,10,2025-03-10,null,SP-027
B005569,1,1,1,2,1,4,null,ORD-000897,2025-03-02,PO-00897,37.78,3.78,19.77,2.94,115.86,11.34,3,2025-03-26,null,SP-035
B005396,1,1,1,2,1,2,null,ORD-000898,2025-03-24,PO-00898,435.8,43.58,8.34,75.19,404.19,43.58,1,2025-03-18,null,SP-003
B008573,1,1,1,3,1,9,null,ORD-000899,2025-03-16,PO-00899,255.48,25.55,10.03,14.62,2397.69,229.95,9,2025-03-05,null,SP-027
B008447,1,1,2,3,1,2,null,ORD-000900,2025-03-15,PO-00900,249.5,24.95,6.76,27.71,1480.44,149.7,6,2025-03-10,null,SP-036
B001993,1,1,2,2,1,8,null,ORD-000901,2025-03-05,PO-00901,435.85,43.59,14.4,75.24,1616.8,174.36,4,2025-03-16,null,SP-019
B003543,1,1,2,2,1,3,null,ORD-000902,2025-03-08,PO-00902,78.32,7.83,6.25,15.25,283.6,31.32,4,2025-03-15,null,SP-040
B009050,1,1,1,2,1,9,null,ORD-000903,2025-03-22,PO-00903,61.41,6.14,7.43,5.61,61.94,6.14,1,2025-03-10,null,SP-037
B003149,1,1,3,3,1,5,null,ORD-000904,2025-03-02,PO-00904,242.65,24.27,11.81,33.13,1636.53,169.89,7,2025-03-23,null,SP-023
B005291,1,1,2,1,1,9,null,ORD-000905,2025-03-25,PO-00905,238.44,23.84,18.88,25.42,2131.74,214.56,9,2025-03-26,null,SP-036
B005196,1,1,1,1,1,8,null,ORD-000906,2025-03-01,PO-00906,418.11,41.81,12.71,16.95,3986.73,376.29,9,2025-03-18,null,SP-008
B007597,1,1,2,3,1,8,null,ORD-000907,2025-03-25,PO-00907,386.04,38.6,14.62,48.54,1128.3,115.8,3,2025-03-14,null,SP-025
B005601,1,1,3,2,1,5,null,ORD-000908,2025-03-02,PO-00908,432.99,43.3,7.78,4.06,1888.92,173.2,4,2025-03-16,null,SP-025
B007422,1,1,1,1,1,8,null,ORD-000909,2025-03-28,PO-00909,59.49,5.95,6.78,10.38,440.48,47.6,8,2025-03-19,null,SP-017
B003448,1,1,2,3,1,7,null,ORD-000910,2025-03-01,PO-00910,173.43,17.34,17.35,14.66,176.11,17.34,1,2025-03-16,null,SP-024
B005822,1,1,1,3,1,6,null,ORD-000911,2025-03-12,PO-00911,196.06,19.61,18.84,9.7,205.97,19.61,1,2025-03-20,null,SP-021
B004297,1,1,2,1,1,4,null,ORD-000912,2025-03-09,PO-00912,273.95,27.39,6.52,16.89,1706.7,164.34,6,2025-03-17,null,SP-029
B004915,1,1,2,3,1,3,null,ORD-000913,2025-03-13,PO-00913,250.77,25.08,13.37,49.67,2035.62,225.72,9,2025-03-20,null,SP-009
B007203,1,1,2,3,1,8,null,ORD-000914,2025-03-18,PO-00914,62.35,6.24,19.95,11.91,510.12,56.16,9,2025-03-27,null,SP-040
B003345,1,1,2,3,1,2,null,ORD-000915,2025-03-17,PO-00915,363.11,36.31,12.88,23.72,3005.6,290.48,8,2025-03-23,null,SP-019
B003211,1,1,1,1,1,8,null,ORD-000916,2025-03-20,PO-00916,243.26,24.33,15.26,5.68,2357.19,218.97,9,2025-03-22,null,SP-015
B005689,1,1,1,2,1,8,null,ORD-000917,2025-03-21,PO-00917,121.93,12.19,18.08,0.7,266.84,24.38,2,2025-03-16,null,SP-036
B002622,1,1,1,2,1,5,null,ORD-000918,2025-03-09,PO-00918,238.79,23.88,14.2,41.06,1329.66,143.28,6,2025-03-09,null,SP-025
B009629,1,1,3,2,1,8,null,ORD-000919,2025-03-01,PO-00919,25.34,2.53,13.23,3.35,196.16,20.24,8,2025-03-22,null,SP-020
B002388,1,1,2,2,1,4,null,ORD-000920,2025-03-27,PO-00920,273.86,27.39,19.76,11.46,2318.32,219.12,8,2025-03-13,null,SP-033
B008754,1,1,2,2,1,5,null,ORD-000921,2025-03-20,PO-00921,248.16,24.82,18.24,12.52,2604.6,248.2,10,2025-03-16,null,SP-024
B008769,1,1,1,1,1,7,null,ORD-000922,2025-03-23,PO-00922,314.94,31.49,8.97,30.6,1263.32,125.96,4,2025-03-10,null,SP-030
B004990,1,1,2,1,1,8,null,ORD-000923,2025-03-26,PO-00923,213.23,21.32,9.74,31.09,1424.22,149.24,7,2025-03-17,null,SP-033
B002310,1,1,1,1,1,4,null,ORD-000924,2025-03-02,PO-00924,24.8,2.48,10.87,3.56,118.6,12.4,5,2025-03-15,null,SP-032
B003508,1,1,2,3,1,4,null,ORD-000925,2025-03-10,PO-00925,405.33,40.53,14.77,13.08,3462.24,324.24,8,2025-03-21,null,SP-022
B001203,1,1,1,1,1,4,null,ORD-000926,2025-03-20,PO-00926,477.67,47.77,10.3,53.66,2358.9,238.85,5,2025-03-01,null,SP-031
B008653,1,1,2,2,1,3,null,ORD-000927,2025-03-23,PO-00927,104.77,10.48,14.04,14.26,807.92,83.84,8,2025-03-22,null,SP-037
B009373,1,1,1,1,1,3,null,ORD-000928,2025-03-12,PO-00928,67.55,6.75,7.52,10.54,446.32,47.25,7,2025-03-10,null,SP-028
B003471,1,1,3,2,1,8,null,ORD-000929,2025-03-21,PO-00929,28.22,2.82,19.23,4.5,212.32,22.56,8,2025-03-21,null,SP-012
B005945,1,1,3,1,1,9,null,ORD-000930,2025-03-16,PO-00930,235.9,23.59,13.31,30.5,457.98,47.18,2,2025-03-17,null,SP-025
B005014,1,1,2,3,1,5,null,ORD-000931,2025-03-14,PO-00931,143.78,14.38,6.66,3.14,155.02,14.38,1,2025-03-08,null,SP-028
B003053,1,1,1,1,1,2,null,ORD-000932,2025-03-13,PO-00932,275.11,27.51,7.64,45.87,1027,110.04,4,2025-03-03,null,SP-009
B009438,1,1,3,1,1,9,null,ORD-000933,2025-03-04,PO-00933,202.28,20.23,16.79,14.53,1663.84,161.84,8,2025-03-10,null,SP-035
B003221,1,1,1,2,1,8,null,ORD-000934,2025-03-19,PO-00934,34.35,3.44,15.45,4.91,164.4,17.2,5,2025-03-08,null,SP-032
B006566,1,1,1,3,1,6,null,ORD-000935,2025-03-10,PO-00935,428.08,42.81,16.02,56.32,2901.99,299.67,7,2025-03-13,null,SP-007
B004435,1,1,3,2,1,7,null,ORD-000936,2025-03-27,PO-00936,43.07,4.31,7.78,6.32,328.48,34.48,8,2025-03-07,null,SP-020
B006883,1,1,2,2,1,5,null,ORD-000937,2025-03-01,PO-00937,317.84,31.78,16.42,34.8,1574.1,158.9,5,2025-03-05,null,SP-020
B002103,1,1,3,2,1,8,null,ORD-000938,2025-03-09,PO-00938,101,10.1,13.07,6.33,209.54,20.2,2,2025-03-23,null,SP-036
B005755,1,1,3,3,1,9,null,ORD-000939,2025-03-01,PO-00939,272.05,27.21,16.55,7.47,1458.95,136.05,5,2025-03-03,null,SP-027
B001991,1,1,3,1,1,5,null,ORD-000940,2025-03-09,PO-00940,442.2,44.22,13.96,0.62,3400.6,309.54,7,2025-03-12,null,SP-003
B003736,1,1,3,1,1,7,null,ORD-000941,2025-03-08,PO-00941,291.12,29.11,16.65,45.68,1921.85,203.77,7,2025-03-17,null,SP-022
B006607,1,1,3,3,1,5,null,ORD-000942,2025-03-01,PO-00942,489.61,48.96,19.6,4.48,1068.18,97.92,2,2025-03-12,null,SP-019
B005114,1,1,2,1,1,1,null,ORD-000943,2025-03-06,PO-00943,296.87,29.69,17.27,6.73,2238.81,207.83,7,2025-03-13,null,SP-002
B008493,1,1,2,3,1,8,null,ORD-000944,2025-03-01,PO-00944,388.9,38.89,5.56,72.26,2488.71,272.23,7,2025-03-03,null,SP-031
B001536,1,1,1,2,1,4,null,ORD-000945,2025-03-11,PO-00945,112.12,11.21,12.65,18.86,940.23,100.89,9,2025-03-09,null,SP-018
B002791,1,1,2,2,1,7,null,ORD-000946,2025-03-13,PO-00946,296.68,29.67,11.18,35.71,2325.12,237.36,8,2025-03-20,null,SP-015
B003077,1,1,3,2,1,8,null,ORD-000947,2025-03-28,PO-00947,496.89,49.69,17.6,4,3798.06,347.83,7,2025-03-20,null,SP-029
B005618,1,1,2,1,1,2,null,ORD-000948,2025-03-07,PO-00948,490.61,49.06,19.7,6.03,2668.2,245.3,5,2025-03-24,null,SP-039
B007998,1,1,2,2,1,4,null,ORD-000949,2025-03-07,PO-00949,324.44,32.44,6.39,19.59,2023.74,194.64,6,2025-03-05,null,SP-005
B002116,1,1,3,2,1,1,null,ORD-000950,2025-03-14,PO-00950,431.98,43.2,11.11,3.81,942.74,86.4,2,2025-03-25,null,SP-024
B004128,1,1,1,1,1,3,null,ORD-000951,2025-03-13,PO-00951,35.05,3.5,11.43,5.46,132.36,14,4,2025-03-24,null,SP-030
B006839,1,1,1,3,1,5,null,ORD-000952,2025-03-04,PO-00952,460.62,46.06,5.76,66.77,879.82,92.12,2,2025-03-25,null,SP-022
B004076,1,1,1,2,1,4,null,ORD-000953,2025-03-23,PO-00953,235.95,23.59,13.37,22.47,2133.63,212.31,9,2025-03-16,null,SP-026
B004418,1,1,1,2,1,3,null,ORD-000954,2025-03-03,PO-00954,236.06,23.61,5.33,5.97,253.7,23.61,1,2025-03-10,null,SP-024
B008947,1,1,3,2,1,4,null,ORD-000955,2025-03-11,PO-00955,271.18,27.12,18.82,50.37,495.86,54.24,2,2025-03-26,null,SP-005
B004495,1,1,1,3,1,9,null,ORD-000956,2025-03-22,PO-00956,112.96,11.3,10.38,12.57,893.52,90.4,8,2025-03-18,null,SP-001
B008198,1,1,1,3,1,4,null,ORD-000957,2025-03-23,PO-00957,288.01,28.8,10.07,7.34,1856.82,172.8,6,2025-03-10,null,SP-036
B001174,1,1,3,1,1,4,null,ORD-000958,2025-03-12,PO-00958,137.72,13.77,6.79,23.57,383.76,41.31,3,2025-03-24,null,SP-023
B008441,1,1,2,1,1,2,null,ORD-000959,2025-03-26,PO-00959,365.2,36.52,12.35,7.8,787.84,73.04,2,2025-03-02,null,SP-013
B002488,1,1,1,1,1,5,null,ORD-000960,2025-03-06,PO-00960,345.67,34.57,17.58,2.38,377.86,34.57,1,2025-03-02,null,SP-019
B006260,1,1,1,2,1,7,null,ORD-000961,2025-03-24,PO-00961,499.38,49.94,6.4,84.17,1395.45,149.82,3,2025-03-02,null,SP-015
B006691,1,1,2,2,1,4,null,ORD-000962,2025-03-25,PO-00962,136.24,13.62,5.66,17.07,1327.9,136.2,10,2025-03-01,null,SP-007
B004739,1,1,3,1,1,3,null,ORD-000963,2025-03-14,PO-00963,179.27,17.93,11.53,3.84,773.44,71.72,4,2025-03-21,null,SP-002
B006801,1,1,1,3,1,9,null,ORD-000964,2025-03-04,PO-00964,381.81,38.18,6.29,73.26,346.73,38.18,1,2025-03-23,null,SP-017
B004290,1,1,3,2,1,8,null,ORD-000965,2025-03-22,PO-00965,172.12,17.21,12.86,18.35,683.92,68.84,4,2025-03-23,null,SP-024
B006610,1,1,1,2,1,8,null,ORD-000966,2025-03-13,PO-00966,474.83,47.48,7.55,9.62,512.69,47.48,1,2025-03-15,null,SP-024
B006539,1,1,3,3,1,6,null,ORD-000967,2025-03-26,PO-00967,308.79,30.88,7.89,34.26,916.23,92.64,3,2025-03-26,null,SP-021
B006134,1,1,1,1,1,5,null,ORD-000968,2025-03-05,PO-00968,151.17,15.12,13.23,10.28,1248.08,120.96,8,2025-03-09,null,SP-020
B009805,1,1,1,3,1,5,null,ORD-000969,2025-03-20,PO-00969,454.29,45.43,8.96,18.76,3847.68,363.44,8,2025-03-18,null,SP-021
B007186,1,1,1,1,1,7,null,ORD-000970,2025-03-04,PO-00970,479.88,47.99,10,37.67,3431.4,335.93,7,2025-03-11,null,SP-025
B002068,1,1,3,2,1,2,null,ORD-000971,2025-03-23,PO-00971,225.79,22.58,18.51,20.43,1823.52,180.64,8,2025-03-16,null,SP-033
B006524,1,1,2,2,1,5,null,ORD-000972,2025-03-03,PO-00972,25.71,2.57,18.47,3.53,123.75,12.85,5,2025-03-13,null,SP-027
B002082,1,1,1,1,1,3,null,ORD-000973,2025-03-09,PO-00973,394.97,39.5,7.28,50.6,383.87,39.5,1,2025-03-07,null,SP-024
B002840,1,1,2,3,1,5,null,ORD-000974,2025-03-09,PO-00974,153.71,15.37,16.78,17.16,151.92,15.37,1,2025-03-04,null,SP-015
B005610,1,1,1,3,1,2,null,ORD-000975,2025-03-06,PO-00975,66.5,6.65,10.51,0.73,651.78,59.85,9,2025-03-03,null,SP-028
B007817,1,1,3,1,1,1,null,ORD-000976,2025-03-21,PO-00976,266.36,26.64,19.85,37.62,1276.9,133.2,5,2025-03-08,null,SP-034
B004755,1,1,2,2,1,5,null,ORD-000977,2025-03-09,PO-00977,32.49,3.25,15.15,3.01,229.11,22.75,7,2025-03-19,null,SP-005
B004276,1,1,1,1,1,2,null,ORD-000978,2025-03-15,PO-00978,402.87,40.29,6.41,57.24,1543.68,161.16,4,2025-03-02,null,SP-034
B007611,1,1,1,1,1,4,null,ORD-000979,2025-03-27,PO-00979,350.02,35,19.96,3.88,381.14,35,1,2025-03-08,null,SP-015
B005845,1,1,2,2,1,1,null,ORD-000980,2025-03-12,PO-00980,255.96,25.6,15.24,45.4,2361.6,256,10,2025-03-06,null,SP-035
B008568,1,1,3,2,1,6,null,ORD-000981,2025-03-06,PO-00981,57.92,5.79,18.83,8.19,166.56,17.37,3,2025-03-13,null,SP-029
B005381,1,1,1,3,1,4,null,ORD-000982,2025-03-26,PO-00982,107.27,10.73,14.57,1.28,466.88,42.92,4,2025-03-18,null,SP-027
B003461,1,1,1,1,1,7,null,ORD-000983,2025-03-18,PO-00983,68.89,6.89,12.28,6.11,69.67,6.89,1,2025-03-26,null,SP-016
B005054,1,1,2,2,1,5,null,ORD-000984,2025-03-23,PO-00984,460.85,46.09,17.37,55.22,2258.6,230.45,5,2025-03-11,null,SP-009
B009558,1,1,3,2,1,1,null,ORD-000985,2025-03-28,PO-00985,280.35,28.04,6.7,52.74,1789.55,196.28,7,2025-03-26,null,SP-022
B005215,1,1,1,3,1,3,null,ORD-000986,2025-03-27,PO-00986,51.46,5.15,16.53,5.32,205.16,20.6,4,2025-03-16,null,SP-002
B001685,1,1,3,2,1,7,null,ORD-000987,2025-03-05,PO-00987,205.19,20.52,16.54,40.33,185.38,20.52,1,2025-03-02,null,SP-029
B007476,1,1,2,3,1,5,null,ORD-000988,2025-03-20,PO-00988,359.06,35.91,16.59,69.39,1627.9,179.55,5,2025-03-13,null,SP-028
B008054,1,1,2,1,1,3,null,ORD-000989,2025-03-05,PO-00989,192.27,19.23,5.16,1.26,630.72,57.69,3,2025-03-19,null,SP-013
B008986,1,1,2,1,1,1,null,ORD-000990,2025-03-24,PO-00990,466.64,46.66,13.15,45.18,2340.6,233.3,5,2025-03-14,null,SP-022
B009380,1,1,1,2,1,5,null,ORD-000991,2025-03-06,PO-00991,406.29,40.63,7.28,70.79,3761.3,406.3,10,2025-03-14,null,SP-004
B002137,1,1,3,3,1,3,null,ORD-000992,2025-03-14,PO-00992,138.16,13.82,10.16,6.12,583.44,55.28,4,2025-03-18,null,SP-012
B005889,1,1,1,2,1,3,null,ORD-000993,2025-03-21,PO-00993,485.47,48.55,8.72,77.03,913.98,97.1,2,2025-03-01,null,SP-009
B009044,1,1,2,2,1,2,null,ORD-000994,2025-03-26,PO-00994,265.05,26.51,9.18,42.72,1990.72,212.08,8,2025-03-18,null,SP-015
B001670,1,1,2,3,1,7,null,ORD-000995,2025-03-20,PO-00995,482.09,48.21,18.24,89.98,440.32,48.21,1,2025-03-24,null,SP-028
B004280,1,1,1,3,1,8,null,ORD-000996,2025-03-09,PO-00996,212.69,21.27,15.54,31.65,1820.79,191.43,9,2025-03-23,null,SP-022
B008306,1,1,2,3,1,4,null,ORD-000997,2025-03-09,PO-00997,380.3,38.03,19.94,63.98,2834.8,304.24,8,2025-03-20,null,SP-035
B008509,1,1,3,1,1,6,null,ORD-000998,2025-03-27,PO-00998,316.14,31.61,7,14.5,2999.25,284.49,9,2025-03-02,null,SP-004
B007010,1,1,3,1,1,8,null,ORD-000999,2025-03-11,PO-00999,109.46,10.95,10.89,9.43,443.92,43.8,4,2025-03-04,null,SP-018
B006216,1,1,3,2,1,5,null,ORD-001000,2025-03-20,PO-01000,453.72,45.37,9.89,56.61,3097.36,317.59,7,2025-03-13,null,SP-019
B003578,1,1,2,1,1,3,null,ORD-001001,2025-03-08,PO-01001,79.17,7.92,13.33,9.01,234.24,23.76,3,2025-03-26,null,SP-014
B006225,1,1,1,1,1,3,null,ORD-001002,2025-03-12,PO-01002,267.11,26.71,9.04,43.38,2253.96,240.39,9,2025-03-15,null,SP-006
B002657,1,1,2,3,1,7,null,ORD-001003,2025-03-13,PO-01003,212.37,21.24,11.79,16.09,217.52,21.24,1,2025-03-28,null,SP-002
B002242,1,1,1,3,1,5,null,ORD-001004,2025-03-28,PO-01004,346.66,34.67,6.84,16.25,2920.64,277.36,8,2025-03-07,null,SP-019
B008935,1,1,2,2,1,1,null,ORD-001005,2025-03-01,PO-01005,38.55,3.85,13.83,0.34,42.06,3.85,1,2025-03-19,null,SP-018
B007564,1,1,3,1,1,8,null,ORD-001006,2025-03-24,PO-01006,342.34,34.23,6.68,66.97,619.2,68.46,2,2025-03-18,null,SP-020
B008446,1,1,3,3,1,2,null,ORD-001007,2025-03-09,PO-01007,449.41,44.94,12.88,37.62,3197.11,314.58,7,2025-03-12,null,SP-036
B006376,1,1,3,3,1,6,null,ORD-001008,2025-03-07,PO-01008,478.52,47.85,9.69,95.32,4310.5,478.5,10,2025-03-17,null,SP-035
B002034,1,1,3,3,1,4,null,ORD-001009,2025-03-15,PO-01009,52.27,5.23,5.02,3.92,482.22,47.07,9,2025-03-11,null,SP-004
B003794,1,1,1,3,1,1,null,ORD-001010,2025-03-26,PO-01010,493.58,49.36,16.66,75.02,1871.68,197.44,4,2025-03-26,null,SP-040
B008573,1,1,2,3,1,2,null,ORD-001011,2025-03-12,PO-01011,50.12,5.01,13.99,3.73,359.8,35.07,7,2025-03-24,null,SP-001
B001309,1,1,2,3,1,6,null,ORD-001012,2025-03-13,PO-01012,27.45,2.75,10.02,0.9,293,27.5,10,2025-03-26,null,SP-020
B004791,1,1,1,3,1,9,null,ORD-001013,2025-03-08,PO-01013,425.97,42.6,6.03,82.31,2317.56,255.6,6,2025-03-08,null,SP-028
B006768,1,1,1,1,1,8,null,ORD-001014,2025-03-19,PO-01014,438.1,43.81,5.17,81.22,801.38,87.62,2,2025-03-23,null,SP-008
B009493,1,1,3,2,1,7,null,ORD-001015,2025-03-17,PO-01015,462.47,46.25,10.43,31.99,3813.84,370,8,2025-03-20,null,SP-037
B009346,1,1,2,1,1,2,null,ORD-001016,2025-03-12,PO-01016,239.95,24,9.33,23.66,480.58,48,2,2025-03-03,null,SP-028
B005969,1,1,3,2,1,9,null,ORD-001017,2025-03-16,PO-01017,267.56,26.76,10.44,21.03,1913.03,187.32,7,2025-03-02,null,SP-028
B001762,1,1,1,1,1,8,null,ORD-001018,2025-03-24,PO-01018,339.5,33.95,18.07,58.8,2202.55,237.65,7,2025-03-07,null,SP-027
B001256,1,1,2,3,1,5,null,ORD-001019,2025-03-02,PO-01019,396.78,39.68,9.4,1.31,435.15,39.68,1,2025-03-25,null,SP-037
B002585,1,1,1,1,1,8,null,ORD-001020,2025-03-12,PO-01020,247.8,24.78,6.4,5.57,2403.09,223.02,9,2025-03-06,null,SP-032
B002385,1,1,3,2,1,2,null,ORD-001021,2025-03-23,PO-01021,369.65,36.96,15.06,51.35,3197.34,332.64,9,2025-03-03,null,SP-036
B008539,1,1,1,2,1,9,null,ORD-001022,2025-03-27,PO-01022,442.79,44.28,9.44,52.39,434.68,44.28,1,2025-03-14,null,SP-002
B001130,1,1,1,2,1,1,null,ORD-001023,2025-03-05,PO-01023,166.37,16.64,14.63,8.75,522.78,49.92,3,2025-03-12,null,SP-034
B005260,1,1,1,1,1,2,null,ORD-001024,2025-03-06,PO-01024,311.81,31.18,12.82,51.51,2623.32,280.62,9,2025-03-27,null,SP-018
B005069,1,1,3,1,1,9,null,ORD-001025,2025-03-18,PO-01025,207.56,20.76,12.98,29.97,396.7,41.52,2,2025-03-10,null,SP-013
B009166,1,1,3,1,1,1,null,ORD-001026,2025-03-06,PO-01026,123.25,12.33,8.9,4.56,262.04,24.66,2,2025-03-23,null,SP-034
B008208,1,1,1,1,1,2,null,ORD-001027,2025-03-28,PO-01027,416.61,41.66,9.76,8.74,3596.24,333.28,8,2025-03-27,null,SP-007
B002548,1,1,1,1,1,2,null,ORD-001028,2025-03-18,PO-01028,384.39,38.44,14.7,3.92,2932.37,269.08,7,2025-03-19,null,SP-036
B003488,1,1,1,2,1,5,null,ORD-001029,2025-03-21,PO-01029,449.67,44.97,8.47,35.68,917.92,89.94,2,2025-03-24,null,SP-012
B007695,1,1,1,3,1,4,null,ORD-001030,2025-03-13,PO-01030,395.24,39.52,7.23,27.02,1223.22,118.56,3,2025-03-05,null,SP-003
B008428,1,1,2,3,1,2,null,ORD-001031,2025-03-12,PO-01031,140.18,14.02,14.4,2.67,1212.24,112.16,8,2025-03-15,null,SP-039
B002215,1,1,1,2,1,9,null,ORD-001032,2025-03-04,PO-01032,22.94,2.29,19.81,3.78,85.8,9.16,4,2025-03-25,null,SP-027
B005616,1,1,1,2,1,5,null,ORD-001033,2025-03-14,PO-01033,62.57,6.26,12.35,0.37,684.6,62.6,10,2025-03-17,null,SP-025
B008239,1,1,3,3,1,1,null,ORD-001034,2025-03-04,PO-01034,310.96,31.1,11.66,47.96,1470.5,155.5,5,2025-03-04,null,SP-028
B006897,1,1,1,1,1,8,null,ORD-001035,2025-03-19,PO-01035,444.62,44.46,16.68,60.18,3431.2,355.68,8,2025-03-22,null,SP-017
B006748,1,1,1,2,1,5,null,ORD-001036,2025-03-01,PO-01036,477.61,47.76,9.26,11.97,5134,477.6,10,2025-03-09,null,SP-023
B005385,1,1,2,1,1,7,null,ORD-001037,2025-03-06,PO-01037,75.34,7.53,7.13,5.95,461.52,45.18,6,2025-03-25,null,SP-012
B005755,1,1,2,3,1,1,null,ORD-001038,2025-03-09,PO-01038,154.51,15.45,5.52,9.78,1121.26,108.15,7,2025-03-03,null,SP-022
B002895,1,1,3,3,1,6,null,ORD-001039,2025-03-01,PO-01039,130.62,13.06,10.98,16.27,1274.1,130.6,10,2025-03-12,null,SP-027
B001450,1,1,3,2,1,3,null,ORD-001040,2025-03-08,PO-01040,75.76,7.58,8.37,10.15,146.38,15.16,2,2025-03-20,null,SP-040
B003626,1,1,2,1,1,5,null,ORD-001041,2025-03-18,PO-01041,417.08,41.71,7.67,7.53,4512.6,417.1,10,2025-03-25,null,SP-003
B008353,1,1,2,1,1,2,null,ORD-001042,2025-03-01,PO-01042,143.35,14.34,16.72,23.78,267.82,28.68,2,2025-03-17,null,SP-035
B001557,1,1,3,2,1,4,null,ORD-001043,2025-03-20,PO-01043,143.14,14.31,16.64,4.68,1374.93,128.79,9,2025-03-01,null,SP-033
