ASIN,RetailerId,CurrencyId,ProductId,PaymentTypeId,CustomerId,StatusId,GiftId,Order ID,Order Date,Purchase Order Number,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal Tax,Quantity,Ship Date,Item Serial Number
92fde93a-1,1,2,9,2,9,7,63,7b613330,2025-03-05,99974e07-831,497.97,43.61,5.73,23.87,334.86,29.17,5,2025-03-14,214fc99a-aa57-4
a014e560-1,1,2,6,2,11,1,null,503ffcab,2023-04-08,1fc01bf3-eb8,196.97,7.24,0.13,25.37,58.34,44.31,1,null,1eb91fbb-84b7-4
39a5a96f-8,2,1,5,2,13,1,71,7184116f,2022-08-16,7fb19d27-4d7,74.62,15.73,7.15,7.49,432.74,10.47,1,2022-08-25,cc2d0e1b-71fa-4
97fcb949-3,2,5,11,2,1,16,null,2484d4cd,2022-09-20,4790f483-7d7,456,26.13,14.09,22.78,457.53,21.92,5,2022-09-28,eca1f387-58ec-4
f745f4b7-1,2,2,6,3,25,8,36,3dcabe82,2024-10-25,72f5f87a-dc6,362.3,35.48,18.58,17.21,589.99,3.58,3,2024-10-30,cea3a3f6-69a5-4
a4edc284-d,2,2,13,2,11,5,null,0f656b1c,2024-04-17,b44e70b6-fc0,225.73,27.2,14.19,26.73,177.41,31.98,5,2024-04-26,41060dce-cbf4-4
9e7a07f6-0,2,5,9,3,24,2,null,cdc6f972,2024-04-17,2b5267c8-97d,50.55,32.03,18.4,8.34,377.57,33.11,3,2024-04-20,84ad1fed-894a-4
3937f1ae-5,2,1,16,3,17,5,null,977dbccf,2022-09-21,f003bcb4-549,10.88,47.73,11.45,25.29,11.53,15.36,3,2022-09-29,4c731f87-a7c0-4
57bb53b0-9,4,3,17,4,10,12,null,73d9138a,2024-11-27,6ec6a8de-4a9,404.04,34.5,2.03,9.93,588.29,9.24,5,null,3764d5c7-5454-4
425c6297-3,4,2,18,2,3,18,null,588ae1e0,2024-06-02,a06dd93c-6c9,287.58,39.86,2.63,21.78,290.34,25.13,5,2024-06-09,edde8031-bd62-4
16fc141d-5,1,1,11,4,4,6,104,1a3ebe51,2023-03-04,dfe1165b-6b0,12.4,28.06,4.07,10.58,479.86,11.27,1,2023-03-09,3fe09590-280f-4
763b6789-7,1,5,1,1,7,10,104,8c9e466c,2025-03-04,9970e1ba-cca,383.18,13.73,19.73,9.85,209.71,2.85,4,2025-03-05,5243d314-d7dc-4
439409d7-e,1,4,12,2,1,11,66,7d551794,2024-03-26,890582bc-0fd,57.59,48.1,10.69,10.85,430.68,20.47,2,2024-03-31,c766f336-857e-4
0a222d91-e,4,4,3,4,4,3,null,a1961a03,2023-01-20,952b1cc2-919,298.04,20.7,2.92,5.04,341,46.12,5,2023-01-29,88491025-39db-4
0e049957-d,3,3,9,1,4,16,116,c801e74b,2024-02-17,721e832d-30f,233.64,39.51,3.26,25.27,65.06,21.85,4,2024-02-23,752f10c9-e76d-4
6fb7dc93-8,2,5,14,2,17,5,35,fac90ec4,2022-12-13,a18d965c-a8b,452.3,8.82,9.16,21.64,597.73,33.32,3,2022-12-18,753ab81a-49f4-4
25034513-2,5,4,1,4,22,1,45,ca361f0e,2023-11-02,2e81d262-e5c,465.26,47.22,3.83,9.82,65.01,16.34,5,2023-11-12,7ff965f5-2d95-4
4f253317-f,1,1,10,1,22,5,66,c5f9dffe,2022-05-31,3a74ef0f-b1b,301.87,37.8,12.6,11.37,174.55,1.58,4,2022-06-01,584e0e00-c63d-4
85b6fd2d-f,2,1,1,2,12,6,58,a258886e,2023-03-23,cfe5490b-577,376.78,12.85,0.24,11.91,355.13,48.3,1,null,9d9d065e-ffa6-4
43a58df2-a,5,3,8,3,10,1,null,ce782895,2023-01-24,d00c498d-c25,374.62,42.17,3.7,13.08,323.81,23.56,3,2023-01-27,a98e3713-74d5-4
ebdc0ef5-a,5,1,19,2,2,13,null,26e07667,2023-09-10,3ba5f277-5a7,475.32,10.17,14.44,12.81,59.89,9.25,2,2023-09-17,bf26c746-1261-4
2113aeab-f,4,4,16,3,22,9,40,14e167a1,2023-09-11,323cfbb6-875,17.03,18.94,13.08,4.63,321.47,34.03,2,2023-09-18,f24dd4d2-099a-4
31202574-1,2,3,18,4,14,7,null,02e70b6c,2022-12-28,b75e8052-647,492.5,19.5,5.5,7.1,138.53,21.33,5,2023-01-06,908579f6-74be-4
b8fa429b-4,4,2,2,1,8,13,107,2d6662b4,2023-07-21,ac38ba3f-9ed,256.66,1.94,4.04,6.74,316.12,48.98,4,2023-07-26,bda4a5f5-14a4-4
7288aa77-2,3,5,11,3,7,7,40,537901b0,2022-09-13,bc438ccb-e42,178.68,38.32,9.15,8.25,594.83,26.2,2,2022-09-22,e16cd80a-f302-4
0f20380a-2,3,4,19,4,14,14,66,1cf3e35e,2024-04-20,6c7b4b48-605,457.71,46.26,19.83,24.38,512.24,13.67,5,2024-04-27,fa836eaf-668a-4
7b9cbc07-7,4,1,19,3,19,13,35,fbc3feef,2022-12-04,2f6eb733-0f5,330.76,42.78,9.18,15.06,404.24,42.36,3,2022-12-09,cf6faf28-530b-4
c26f49fc-c,4,4,10,3,3,18,60,78df736f,2023-02-20,6936cc21-c18,7.74,31.03,9.65,28.29,401.52,2.14,5,2023-03-01,dcafb5a0-fded-4
3fe5653d-a,1,3,6,4,12,13,92,a299eec2,2025-01-15,babf671d-dbe,198.18,42.26,14.15,16.97,552.9,26.01,5,2025-01-18,3f6520a4-84ae-4
88b875d7-5,2,3,3,3,8,13,null,d45b8eae,2025-01-14,85978181-0c1,457.3,9.27,8.11,18.03,427.91,16.5,1,2025-01-24,db6929c6-ca43-4
fe35c61b-1,5,3,18,1,2,12,32,b6d3671e,2023-07-17,1254ce04-f15,296.15,31.33,16.65,20,464.77,41.65,2,2023-07-25,21607595-7f0f-4
ef47d7bc-e,3,4,20,4,25,3,null,93c8112d,2023-07-22,5e124925-949,56.11,12.26,9.99,15.34,219.75,44.24,5,null,ef0293cd-cc2d-4
fabe57f9-1,2,2,1,3,21,18,81,349d9a70,2022-08-27,5d0a35f2-2dc,384.46,5.95,15.77,17.46,14.09,43.47,3,null,c0e15544-ff4a-4
200e5012-4,1,3,5,3,25,18,null,7e8216d1,2022-08-23,1b383763-ae2,13.16,38.83,10.08,27.93,379.84,30.86,4,null,d5165ef9-abbd-4
e838632f-a,3,5,7,3,3,1,42,5ba0f1b3,2023-11-21,a45186c7-ddf,50.75,2.94,11.06,22.5,18.63,38.17,1,2023-11-23,544f1a19-3b03-4
a05492f2-5,1,5,7,4,1,2,58,e3425dab,2024-12-22,f658cea4-665,143.65,22.06,18.39,1.05,330.45,10.42,5,2024-12-30,cb6ec48f-1ccc-4
246aa03f-e,3,5,4,1,16,7,null,d3cecfc3,2023-01-17,1a75c37f-043,147.07,21.25,6.86,18.44,125.12,34.44,1,2023-01-22,3772329b-cd80-4
ddaa3932-b,4,1,13,1,16,12,65,18f3b81a,2023-03-06,fca11461-018,127.83,40.58,7.17,0.29,598.13,25.96,1,2023-03-16,5e67d1d3-5fe9-4
d549d690-f,5,5,17,1,25,5,null,dd37acba,2023-01-19,bc7e9a88-a77,254.87,6.15,6.42,24.32,66.92,36.55,4,null,4b2f8e8f-4bd1-4
a217f8fb-d,3,1,7,2,17,20,null,d44e487e,2023-01-12,94ce1cd1-a7f,230.95,32.92,11.47,5.64,365.77,34.92,3,2023-01-16,c30763af-854e-4
1a06bb45-c,2,5,8,1,20,19,90,f47ae03d,2023-04-24,47e0053a-e84,36.3,24.86,19.37,26.23,144.08,34.55,2,2023-04-30,ffd3eaae-d50a-4
1b8ec369-c,5,2,18,2,23,18,65,e5adf1c4,2022-06-21,181b5d4f-2e4,112.9,36.64,3.34,6.91,165.46,6.85,5,2022-06-24,3269c3a6-9f53-4
b9fae3a6-3,3,4,6,4,7,11,41,d2a86c08,2024-11-20,d6ef7ed5-eb1,16.37,41.13,9.84,2.79,501.47,16.55,2,2024-11-21,480296b7-f857-4
baf3d776-2,5,4,19,3,4,6,null,21a9d5d7,2024-01-26,29e773a5-bb3,80.01,45.28,3.5,6.46,530.64,16.88,2,2024-01-29,25e9339b-0cfa-4
8e9f29cc-c,2,3,7,1,1,6,82,0c7640ed,2023-07-19,4bae8ed7-617,362.77,43.02,11.95,21.27,562.79,28.22,3,2023-07-21,a62113d7-a186-4
7fabe5e1-2,5,2,1,1,14,11,null,d1fb4829,2023-10-01,38d92d6c-2c1,360.39,41.6,7.36,4.59,416.74,1.78,3,null,3235e1b9-7b10-4
61d26949-5,3,3,7,3,24,19,59,bf498d96,2022-08-17,a169fa65-4d7,258.79,35.24,12.64,17.37,188.05,45.56,4,null,c4685906-0aba-4
5736f430-f,2,5,8,3,9,1,null,86ebbf56,2024-09-11,5f127371-b82,486.78,20.78,0.18,1.41,229.82,48.91,1,2024-09-12,c42086fe-e235-4
7268a7f6-7,3,3,16,1,15,17,null,0ec45a5b,2023-06-28,2576c434-88f,449.62,3.77,14.76,14.54,401.01,48.95,1,2023-07-03,659e37fc-a3c6-4
5285fd2d-9,3,2,13,2,18,10,58,97df5155,2024-06-25,93bcdedd-2a3,135.36,19.14,16.98,19.86,37.1,44.22,4,2024-06-27,93d8c177-75b6-4
35f608dc-f,2,5,8,3,18,19,null,66bf4547,2024-02-24,01ff44cf-116,435.24,23.83,5.01,29.51,589.45,40.86,3,2024-03-04,9c54e72d-2218-4
26471a05-e,1,2,18,4,3,14,null,c7e19b1e,2024-07-29,875f9594-144,158.36,15.82,4.67,18.99,63.49,19.33,2,null,4bcb8fc1-7d3b-4
42bf5c81-f,1,4,13,4,14,11,null,4a988eff,2023-06-12,195b0903-804,115.84,13.51,2.76,6.03,421.29,42.38,1,2023-06-18,1336e1a3-2a0e-4
f32f3df8-4,3,2,2,4,13,6,null,6c956941,2023-08-19,ecb40ea7-d09,59.73,25.64,15.14,29.13,530.35,21.34,1,2023-08-23,a312dccd-654c-4
833a437e-2,5,4,3,1,21,18,null,c4407b64,2024-11-29,1ab6a00f-faa,216.6,19.41,17.67,2.92,463.14,25.8,4,2024-12-07,7d4ec2b2-51bc-4
db3ece8b-0,2,2,6,1,18,14,null,be2fcefe,2024-10-24,bab53f54-9a2,144.97,2.53,13.91,16.59,433.51,34.46,2,2024-10-29,7869f3a7-237e-4
50344de2-9,5,3,11,4,5,2,58,61331b68,2024-08-01,a347393a-69b,469.91,47.03,14.58,5.52,389.41,11.95,2,2024-08-10,89b10beb-5237-4
628c6a08-8,1,2,9,4,19,4,47,9fea9b9b,2024-11-16,d2dfaf8a-595,362.98,11.22,18.92,0.62,339.17,31.7,1,null,fcd14143-36eb-4
8f6934e0-a,5,1,5,3,19,12,110,5a52c6eb,2023-10-04,0db12ec4-f0d,155.29,7.75,17.44,7.9,516.62,39.43,3,2023-10-14,790d662f-f039-4
90698026-1,5,2,13,2,7,11,null,d6780874,2024-11-15,bed01911-c93,489.59,24.47,17.26,26.54,110.44,38.56,1,2024-11-24,c99a014a-212e-4
81561d7c-b,5,4,9,4,3,16,111,b8584417,2025-01-25,a33d86ae-35c,271.73,46.56,16.31,10.82,131.23,20.32,3,2025-01-26,495fc365-b485-4
519fbb94-2,2,4,10,4,20,1,68,2bc5e832,2025-03-13,e0769f4b-1c5,253.05,31.83,2.8,9.67,111.1,41.65,1,null,9ac87c09-cd88-4
ac2534d6-9,3,2,1,1,10,8,null,ea054f90,2022-11-11,5cb907b1-193,449.26,4.92,16.58,19.12,258.35,15.17,3,2022-11-19,713a4579-1c2a-4
44ad6efa-5,2,5,11,2,10,7,null,0a8df523,2023-04-04,7fa2d89c-dbb,162.98,35.91,15.44,18.32,104.05,47.83,3,2023-04-07,b2e73f90-2e63-4
10ec30f0-5,3,1,17,1,4,18,112,d15e4ec9,2022-04-26,0defe3ad-767,44.26,28.09,11.69,8.69,181.28,41.29,2,2022-05-05,bc80b82a-a9b0-4
e3df01e1-3,1,1,7,3,18,18,null,e11156ed,2022-09-04,829e6ddd-fa7,454.66,33.89,5.34,0.48,376.55,3.78,4,2022-09-08,7418ccea-83e6-4
9edd8787-f,4,3,4,3,22,3,110,b78bb75b,2024-07-03,ab36a3c5-758,497.47,21.15,8.51,8.5,386.66,45.1,2,2024-07-13,0a134d0f-9396-4
9a0da302-c,2,2,7,2,14,20,94,1e004d58,2025-02-24,b517f053-d1d,102.17,48.25,2.85,5.97,385.87,18.63,1,2025-02-25,4f10ee66-f9ea-4
94f007e7-2,3,2,12,2,2,9,42,1ad93ab1,2023-07-26,3c47a6f3-d00,317.21,1.63,1.33,29.79,26.94,13.78,4,2023-08-01,0b40b6a2-ee5d-4
cc00423a-4,1,4,2,4,18,16,null,0df14c9f,2024-11-13,5184f3f1-c39,431.74,2.7,17.81,2.61,59.31,42.38,2,2024-11-15,89740669-e2ce-4
031d1865-b,2,4,14,2,12,3,71,157b229f,2023-09-25,c9fb7d8e-48f,121.48,5.69,1.59,12.56,156.21,37.07,2,null,ab669113-92ac-4
eaabfab3-3,1,2,12,4,10,6,114,95e2118f,2024-07-18,d2ed36f4-644,497.51,7.05,2.27,22.85,145.1,47.22,5,2024-07-22,1de92fa4-196b-4
b0f0a394-4,3,5,16,4,13,1,null,6603b9e8,2023-07-17,f006534c-bae,86.78,1.63,5.27,3.2,473.02,28.31,3,2023-07-26,d8b29278-783d-4
d0249528-a,4,1,10,4,9,12,null,fd079c97,2024-01-07,c97e864b-eaa,322.78,46.82,9.28,19.92,417.53,21.05,2,2024-01-08,a0115ac8-30ba-4
eb06ad94-6,5,2,16,4,6,11,42,5993eb58,2023-06-04,fa82b11a-6f7,40.73,36.46,3.26,9.52,344.94,28.46,1,null,a3e5c451-649d-4
6f08b608-3,2,2,9,4,23,15,60,4b2e4ed3,2022-10-10,894d31e4-74a,423.99,36.62,5.81,18.46,66.25,46.19,5,null,778723e7-e7fb-4
f938a5bd-9,3,1,8,3,19,4,null,551289bf,2023-01-26,f7b0ddf7-454,34.7,21.83,8.5,26.01,561.21,41.01,2,null,b8c5e462-3394-4
2f515d4d-7,1,5,20,4,22,12,null,394c632c,2023-10-31,28e7243a-e54,421.06,17.91,11.71,13.84,445.13,31.28,5,2023-11-04,f205d0cb-0cbc-4
5ca438ce-3,4,5,15,4,11,13,80,1ddabb0c,2022-05-18,e225a4b9-a56,23.01,17.58,3.79,23.28,323.78,24.8,4,2022-05-26,429d5f0c-eddc-4
5439100d-6,3,5,1,3,12,10,48,e35a887e,2023-02-15,bc7f834c-a0d,360.22,36.85,15.14,29.76,171,36.99,5,2023-02-22,50d33449-ab19-4
92b18c59-f,2,3,1,4,10,14,113,ed1461dd,2023-06-25,31669421-ee4,479.72,38.48,10.46,4.32,498.7,12.13,5,2023-07-05,6b715e86-14b3-4
9fe38836-b,3,1,7,4,8,13,null,703c47c0,2024-06-15,56fe27fa-256,239.45,5.21,15.44,9.3,39.43,22.13,2,2024-06-17,949ca88d-145e-4
f4e57a71-f,4,2,11,3,24,8,32,f32d5f5d,2022-04-23,c224ebfb-464,79.74,15.96,16.28,13.8,227.41,6.37,4,2022-04-25,2c0f337f-4f10-4
a862671d-4,5,2,2,2,10,15,64,3659a898,2024-11-01,e65d7245-671,336.26,44.51,3.24,13.97,36.34,37.78,5,2024-11-06,5c40eef6-bc08-4
dcbd2c38-7,5,2,3,2,5,18,null,dc670a54,2022-03-28,8f62d7c1-36a,453.44,41.95,19.58,29.24,563.83,29.62,5,2022-04-04,1d133345-f174-4
b36cbb50-5,4,3,11,3,6,17,null,2625b1a3,2025-03-19,209d248d-63c,82.14,43.62,2.93,24.07,237.72,13.28,1,2025-03-25,46b4176e-cc91-4
84f2f722-f,4,5,15,1,17,12,107,169cb483,2022-06-26,4d7911cb-0b1,162.38,17.51,16.08,4.74,588.96,49.3,5,2022-06-27,43549c00-5d3f-4
504715b3-5,2,2,11,4,24,9,null,7131c92a,2024-09-03,21a95e59-a8d,270.01,37.51,15.58,19.8,497.86,29.97,2,2024-09-13,f73ae1bd-0efa-4
cfc4da20-a,4,1,16,3,24,6,47,a087f16a,2024-10-27,2a6f3299-8ab,433.72,21.53,8.84,10.64,45.06,5.08,1,null,d3023420-8f98-4
e210dd8a-f,3,4,4,3,8,5,39,21ec7bb9,2023-01-25,1cd7aebc-3a1,302.3,15.06,7.61,5.19,228.8,39,3,2023-02-02,9335eea6-676d-4
0ac915f9-2,2,4,12,1,10,8,90,820ead97,2024-09-14,b86cffdb-77b,372.7,9.41,13.48,21.2,574.07,46.37,1,2024-09-22,ea583c97-b7f4-4
62813dbe-1,5,4,7,3,12,2,107,bf34c451,2024-04-11,9b259d72-b7e,244.91,41.05,17.54,22.62,426.69,37.63,1,2024-04-15,ff4d14c5-3bac-4
7235ae09-7,2,1,8,4,12,19,null,a44d24bb,2023-11-15,2de87303-11a,264.38,7.64,9.85,7.44,61.64,48.52,3,2023-11-16,b83eb8f2-1f6d-4
e83794aa-0,1,1,12,4,10,17,null,edc48147,2022-10-16,856d5036-37a,93.31,40.09,0.39,24.32,578.05,34.44,1,2022-10-24,cfffa173-9604-4
648a2699-b,3,3,20,3,21,8,119,3549b968,2022-10-11,72c0e076-5f9,363.1,24.2,5.26,25.71,157.26,40.22,4,2022-10-12,e2e86818-9f98-4
6d1fb93d-e,5,3,13,3,16,2,117,75eef839,2024-07-04,4fb1e99b-bd8,127.74,46.92,19.79,5.89,53.22,15.35,4,2024-07-11,4642018e-1806-4
4fc6f86d-b,2,4,18,3,2,13,62,a2dcf4b9,2024-05-15,0262beed-66c,346.98,49.81,8.53,17.28,74.33,34.54,2,2024-05-16,7aedfe2b-9d62-4
58a88a39-7,5,4,13,3,16,13,46,fc7fcb3c,2022-12-04,024be409-7a6,310.89,7.78,3.88,25.17,85.49,34.34,1,2022-12-08,a85a9651-67e2-4
c017d4ae-c,5,4,7,1,3,10,112,121e0641,2024-09-12,ddda9081-e0c,357.31,10.96,7.85,17.46,552.76,14.62,4,2024-09-16,f84b8c58-ba15-4
1a0b12cb-e,1,5,17,3,1,20,69,9cb4d655,2023-03-09,9283fe33-2d5,290.7,7.93,15.59,5.2,93.11,15.42,4,2023-03-13,04957ef2-9999-4
ff9d64d4-7,4,4,16,1,2,12,116,3401d7a5,2022-09-17,fd9f91f8-811,132.02,23.42,16.98,29.08,428.33,1.49,5,2022-09-21,97feec31-97bb-4
f2bfebc8-7,1,2,11,2,10,2,104,d378539d,2024-11-02,6d78baa0-383,68.82,26.96,1.17,5.86,77.83,21.1,2,2024-11-08,631ac732-135e-4
0da12246-0,5,4,19,4,19,16,null,114a5107,2025-01-29,6a8d91e3-78b,107.06,40.94,3.88,4.45,316.41,9.7,4,2025-02-02,f8a6c2c5-9659-4
cc3d0051-2,3,3,12,1,9,19,null,07dd0d00,2024-04-01,34d94fd0-546,333.3,36.35,13.98,24.58,410.02,24.72,5,2024-04-06,45802157-9d84-4
1c26c57a-5,5,3,20,4,16,17,null,88321984,2025-02-09,0e57f8d9-143,372.92,49.67,7.1,16.76,322.21,4.38,3,2025-02-18,24505fe6-215d-4
2c0d1ebf-5,5,5,13,1,12,17,114,62adfbd0,2024-05-05,e412477c-3c1,175.35,18.59,7.46,23.81,191.91,33.77,3,2024-05-14,9d770690-77ca-4
f65c0049-3,5,5,14,4,5,9,null,117d9c4a,2023-07-15,8403f070-9f9,377.71,36.51,2.59,17.89,503.05,43.27,3,2023-07-17,33bcafa3-47fc-4
47a22195-e,5,2,1,2,7,4,null,f2a0a062,2024-08-21,41667898-38e,199.19,49.85,9.98,28.94,248.63,29.88,3,2024-08-25,ba3c6f20-2913-4
e8c8522f-2,3,2,2,4,9,20,null,6c9573d5,2024-07-05,da8b6010-277,312.88,38.2,2.37,27.89,376.23,19.51,4,2024-07-06,4cf20e17-1bf3-4
e9905375-0,4,4,9,3,11,7,null,917ef620,2023-10-17,7b094d9f-45a,259.99,15.96,10.55,28.52,418.73,10.78,3,2023-10-23,ffc9a336-5cb8-4
ada9e47f-0,3,5,16,3,8,1,null,00b574c9,2024-06-25,f8cda6d3-995,337.16,39.66,16.6,5.74,519.98,40.23,2,2024-07-04,027c48be-13f0-4
1a5ca412-d,1,1,6,4,19,8,95,8072bb26,2022-09-14,2fe4380b-5b2,160.03,49.15,18.43,29.55,46.38,46.69,2,2022-09-23,6e049e5a-00ed-4
3dc22e6e-c,1,3,14,3,21,20,88,d553d6c1,2024-01-31,f03b2d82-c09,116.19,29.57,8.64,29.89,438.61,19.84,1,2024-02-03,0637ffd8-8bef-4
85fc01e1-5,1,2,7,4,23,18,null,ebdac0f5,2023-06-26,8e426a9b-3db,394.62,23.63,8.23,12.75,561.1,28.3,5,2023-07-03,800cc2e4-b804-4
525cf95d-9,4,3,14,1,2,9,null,d8d3bf40,2023-08-12,a2e2d150-4d3,156.04,29.69,14.76,8.07,61.78,26.53,5,2023-08-21,3d8ca304-540b-4
fa45daaa-8,4,1,4,1,3,4,70,bcc65d3d,2022-06-05,3eb49a7f-674,37.77,12.46,18.02,25.23,113.96,23.97,4,2022-06-15,f8d63336-7bec-4
8d06c076-9,4,1,17,1,2,6,58,ad154fb6,2025-01-03,7e360451-3fb,209.97,18.19,12.63,19.78,69.78,29.01,1,2025-01-04,667a1521-7f67-4
1bfc20df-c,2,1,9,2,15,9,null,ba03aa6a,2024-02-11,3e73ccb9-b8e,475.6,26.35,17.66,26.08,541.6,33.57,2,2024-02-18,1da6d04a-4962-4
d3b6d1a2-b,2,5,5,2,22,1,null,355a4242,2022-07-29,1e65d33d-bb9,425.41,30.34,9.39,9.13,329.87,45.83,5,2022-08-02,b539e390-e522-4
23f57245-d,4,4,18,4,3,4,null,b865c761,2024-08-25,160af340-5cc,179.75,27.36,15.3,9.27,55.56,48.45,4,2024-08-27,9c8b6572-4083-4
ddf6e823-f,3,2,7,2,1,2,null,6ce4514d,2022-09-04,b3e16937-284,145.52,26.59,3.86,16.23,451.32,11.07,3,null,7e5733eb-6b2c-4
3d5dcedf-6,1,1,11,1,7,2,null,80bbaf52,2024-06-09,d00e065e-a6b,481.9,5.43,14.82,18.3,188.35,24.58,5,null,3008c821-dbfd-4
1261be9b-4,3,3,14,1,16,1,null,771d6a7e,2023-01-06,484e7c7a-9d9,251.44,8.01,5.98,22.63,313.05,7.68,4,2023-01-08,cd4e1880-10be-4
204d276d-1,3,2,6,2,20,5,41,9cfc0134,2024-06-19,d7de9cb3-783,176.15,1.95,18.62,1.44,263.63,35.75,2,2024-06-27,afbd1dec-9a38-4
0f8324c4-6,4,3,15,1,22,11,90,98be7fe3,2023-10-23,5689564a-319,478.5,46.55,3.16,15.69,311.51,5.57,4,2023-10-27,f8900fe1-8e2a-4
e7e305f3-b,5,1,19,1,7,2,null,05c0f66b,2024-08-30,c29933ec-8d1,285.18,1.86,1.36,21.95,387.52,5.69,1,2024-09-04,0f0eba15-340e-4
81e6105e-0,4,5,10,1,17,4,38,df9539e4,2022-04-24,52541fa9-6b0,434.21,5.84,4.49,20.99,571.34,30.61,3,2022-04-25,e5e5ea19-616e-4
8d6ba7e2-4,5,2,10,1,22,17,null,2d762c3b,2022-09-17,9058bc44-be5,196.76,15.87,9.46,9.02,299.56,45.19,4,2022-09-24,e7542e02-ca3f-4
c565a972-1,4,3,2,1,17,10,105,c24e8b9a,2024-10-22,6579814d-629,31.98,17.58,1.12,12.11,331.96,25.69,3,2024-10-30,4244c00f-0b09-4
02005097-2,3,3,19,2,7,12,null,0a5425fd,2024-09-19,f05ba22e-33c,229.3,20.47,7.66,9.76,157.71,34.91,3,null,8e1b310e-179f-4
18b68148-8,3,2,9,2,18,4,null,2e98db47,2022-06-26,e4682aea-3db,309.74,18.39,17.06,3.54,84.81,5.57,4,2022-06-27,26e7f659-ea42-4
34121c79-e,1,5,8,3,18,6,90,58c71fe3,2024-07-13,08163c34-261,26.86,10.91,19.36,2.45,258.89,26.27,4,2024-07-18,2e664e1a-2c8a-4
c5d6207e-4,1,5,3,3,3,17,112,9554008a,2022-10-26,52f083c9-644,244.64,14.53,18.41,15.16,16.2,30.28,4,2022-11-04,a11ebbd2-d8b2-4
1916c653-6,2,3,8,4,1,1,42,b9ddceab,2022-04-26,6315dfaa-9fd,136.58,24.57,16.11,18.07,432.94,14.45,4,2022-05-06,553a0d2e-0411-4
ca08539e-b,2,4,5,2,22,17,null,d3182f73,2023-01-07,6457e11c-234,131.99,10.67,17.14,27.55,463.16,44.74,1,2023-01-15,9fbcde9b-35b7-4
b654e5b5-f,5,5,10,1,3,4,null,1a1740a9,2024-10-01,cb0e1c3b-f24,102.63,2.07,14.2,12.5,375.52,15.2,1,2024-10-02,24c9a21a-855a-4
72e7ab78-1,1,1,19,3,22,9,104,86c3c7c6,2024-07-04,6565f334-f75,106.08,5.17,6.59,29.87,447.04,42.76,5,2024-07-09,5c88ccc8-3f2a-4
e6afb621-4,5,5,1,4,16,15,null,77e9b047,2022-08-02,61846b25-e0e,357.17,7.25,0.05,11.09,317.82,41.71,3,null,0df46f29-35f2-4
372533af-1,1,1,17,2,16,16,null,2e219560,2022-06-12,868badef-791,143.63,4.51,13.08,21.06,151.73,15.64,2,2022-06-18,74c9f331-7a8f-4
91eadb8d-3,1,4,15,4,2,18,66,5b894f5c,2023-08-12,f6cd3425-4b4,195.53,41.47,13.83,13.68,420.9,8.85,1,2023-08-21,619259e1-d6e2-4
afe7bbb9-4,3,2,5,4,14,18,33,3e3c58a2,2024-08-05,c99273ef-a5e,449.87,17.44,4.59,8.96,462.93,38.2,4,null,057a4644-dca8-4
0686f37a-1,5,5,1,1,10,14,null,c899047c,2024-06-01,206f1c52-608,347.67,2.9,17.15,25.73,359.11,24.35,5,null,e58dd33e-8459-4
e6828eb0-6,1,1,3,1,4,1,null,32026c11,2024-08-31,2f4ceb3f-fae,236.37,2.38,12.56,1.76,523.31,24.18,5,null,86bb6dd0-8f0f-4
144683ce-9,3,2,20,3,22,20,null,28db098e,2024-03-15,170bf7c5-441,73.33,17.15,12.62,16.37,466.7,28.55,2,2024-03-20,eb5e80f6-161d-4
79d86538-7,3,3,15,3,18,10,null,d6206bfa,2025-03-13,b780121c-0bf,140.71,22.35,8.16,2.93,549.38,41.72,3,2025-03-22,d6f5d339-e038-4
0314e85f-b,2,4,19,1,4,6,92,40077791,2023-12-12,90233fb8-2be,313.07,25.62,12.2,5.85,249.48,2.92,2,2023-12-13,96b2e616-ef44-4
1ab51829-f,5,5,1,4,13,9,null,de208069,2022-12-01,c5e412f8-e18,177.23,37.1,5.1,12.64,59.92,10.72,5,2022-12-08,34a04de1-5857-4
e8443179-3,3,2,11,4,4,2,48,fc36a5f6,2024-09-09,550d1692-e1f,138.64,43.88,7.24,15.01,38.99,22.65,4,2024-09-13,8c12b9b3-d677-4
68689166-1,4,1,4,3,21,2,null,6c32856d,2022-03-22,f4430286-5e6,332.41,40.18,19.65,22.33,297.88,7.47,3,null,bceb1c7e-9305-4
c470ed18-4,2,2,6,1,16,16,119,42167013,2025-02-22,d2147384-098,339.28,23.7,8.7,11.92,274.69,39.37,2,2025-03-02,cc5dceff-4393-4
56965702-4,4,3,19,2,8,1,41,774a7d21,2022-06-03,37319abf-66a,453.55,27.7,16.09,23.81,440.74,28.28,5,null,86462d1e-9ce1-4
a9bb95c2-6,4,1,6,3,24,7,null,8224abc0,2024-06-01,6f4b5864-50f,415.43,7.34,11.92,10.68,449.09,36.01,2,2024-06-05,1f2d6ac8-e9fa-4
a2fd6489-6,2,5,15,1,16,15,null,f6829184,2023-01-16,d8d4bfd3-6b8,423.34,11.02,0.9,19.44,411.31,33.95,1,2023-01-23,05e93a80-a128-4
48e25d4e-5,2,5,3,3,22,7,null,f962ffd7,2024-02-17,c3df2f9d-12c,26,26.65,4.29,27.24,43.98,29.72,1,null,370d457a-ee1f-4
