Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number,Salesperson ID,Store Manager ID
Amazon,ORD-000345,2025-03-26,PO-00345,USD,107.8,10.78,9.44,10.09,216.98,215.6,21.56,B007861,New,2,Credit Card,Shipped,Delivered,2025-03-25,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-5212,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-000346,2025-03-06,PO-00346,USD,496.02,49.6,14.27,38.67,3548.65,3472.14,347.2,B003926,New,7,PayPal,Shipped,In Transit,2025-03-12,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-2265,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-000347,2025-03-18,PO-00347,USD,57.88,5.79,16.15,7.77,55.9,57.88,5.79,B003171,Used - Like New,1,Gift Card,Shipped,Pending,2025-03-11,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-8414,Sample Product,,,,,SP-034,SM-004
Amazon,ORD-000348,2025-03-02,PO-00348,USD,127.28,12.73,7.56,4.08,135.93,127.28,12.73,B001233,Refurbished,1,PayPal,Cancelled,In Transit,2025-03-19,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-7777,Sample Product,,,,,SP-021,SM-003
Amazon,ORD-000349,2025-03-10,PO-00349,USD,491.42,49.14,19.55,18.43,3654.91,3439.94,343.98,B003734,New,7,PayPal,Pending,In Transit,2025-03-15,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-3013,Sample Product,,,,,SP-033,SM-004
Amazon,ORD-000350,2025-03-13,PO-00350,USD,297.47,29.75,17.82,2.19,1950.18,1784.82,178.5,B003205,Used - Like New,6,Gift Card,Cancelled,Pending,2025-03-24,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-2691,Sample Product,,,,,SP-036,SM-004
Amazon,ORD-000351,2025-03-12,PO-00351,USD,310.67,31.07,13.6,47.3,2355.52,2485.36,248.56,B003385,New,8,Gift Card,Cancelled,Delivered,2025-03-27,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-9914,Sample Product,,,,,SP-031,SM-004
Amazon,ORD-000352,2025-03-10,PO-00352,USD,163.21,16.32,19.5,3.51,1232.14,1142.47,114.24,B004072,Refurbished,7,Credit Card,Cancelled,Pending,2025-03-22,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-2969,Sample Product,,,,,SP-030,SM-004
Amazon,ORD-000353,2025-03-28,PO-00353,USD,453.27,45.33,13.74,16.36,2411.2,2266.35,226.65,B008626,Refurbished,5,PayPal,Shipped,Pending,2025-03-04,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-1253,Sample Product,,,,,SP-038,SM-005
Amazon,ORD-000354,2025-03-26,PO-00354,USD,137.31,13.73,19.93,15.63,270.82,274.62,27.46,B001222,New,2,Gift Card,Pending,In Transit,2025-03-07,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-3037,Sample Product,,,,,SP-027,SM-003
Amazon,ORD-000355,2025-03-26,PO-00355,USD,201.89,20.19,10.07,37.64,1844.4,2018.9,201.9,B005562,New,10,Gift Card,Cancelled,Pending,2025-03-15,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-6884,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-000356,2025-03-05,PO-00356,USD,357.65,35.77,15.53,29.14,1092.84,1072.95,107.31,B009198,Refurbished,3,Gift Card,Cancelled,In Transit,2025-03-09,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-8106,Sample Product,,,,,SP-033,SM-004
Amazon,ORD-000357,2025-03-24,PO-00357,USD,42.15,4.21,12.64,0.34,368.16,337.2,33.68,B005413,Refurbished,8,Credit Card,Shipped,In Transit,2025-03-26,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-9367,Sample Product,,,,,SP-014,SM-002
Amazon,ORD-000358,2025-03-04,PO-00358,USD,376.57,37.66,18.38,8.1,2436.78,2259.42,225.96,B003554,Used - Like New,6,Credit Card,Pending,In Transit,2025-03-28,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-8903,Sample Product,,,,,SP-039,SM-005
Amazon,ORD-000359,2025-03-28,PO-00359,USD,58.75,5.88,6.94,9.29,442.72,470.0,47.04,B005142,Refurbished,8,PayPal,Cancelled,Delivered,2025-03-27,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-1527,Sample Product,,,,,SP-019,SM-003
Amazon,ORD-000360,2025-03-16,PO-00360,USD,372.51,37.25,16.51,45.18,3645.8,3725.1,372.5,B003961,New,10,Gift Card,Shipped,In Transit,2025-03-09,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-6278,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-000361,2025-03-21,PO-00361,USD,470.83,47.08,12.93,20.21,3483.9,3295.81,329.56,B008878,New,7,Gift Card,Pending,Pending,2025-03-28,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-9374,Sample Product,,,,,SP-026,SM-003
Amazon,ORD-000362,2025-03-18,PO-00362,USD,345.12,34.51,10.37,18.32,722.62,690.24,69.02,B005058,Used - Like New,2,Credit Card,Shipped,Pending,2025-03-01,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-2103,Sample Product,,,,,SP-002,SM-001
Amazon,ORD-000363,2025-03-13,PO-00363,USD,141.5,14.15,18.74,22.61,665.2,707.5,70.75,B008893,Used - Like New,5,Credit Card,Pending,In Transit,2025-03-12,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-2027,Sample Product,,,,,SP-040,SM-005
Amazon,ORD-000364,2025-03-05,PO-00364,USD,296.72,29.67,14.22,9.02,2221.59,2077.04,207.69,B007563,Refurbished,7,PayPal,Pending,Pending,2025-03-05,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-5000,Sample Product,,,,,SP-039,SM-005
Amazon,ORD-000365,2025-03-25,PO-00365,USD,127.71,12.77,15.93,8.8,131.68,127.71,12.77,B007763,Refurbished,1,Gift Card,Cancelled,In Transit,2025-03-20,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-5855,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-000366,2025-03-01,PO-00366,USD,491.35,49.14,5.37,14.62,5258.7,4913.5,491.4,B008417,New,10,Credit Card,Cancelled,In Transit,2025-03-03,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-1892,Sample Product,,,,,SP-013,SM-002
Amazon,ORD-000367,2025-03-11,PO-00367,USD,173.76,17.38,5.62,14.8,352.68,347.52,34.76,B007876,New,2,Gift Card,Shipped,Pending,2025-03-24,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-1723,Sample Product,,,,,SP-006,SM-001
Amazon,ORD-000368,2025-03-27,PO-00368,USD,450.46,45.05,13.26,68.92,1279.77,1351.38,135.15,B009880,Used - Like New,3,Credit Card,Pending,In Transit,2025-03-08,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-9358,Sample Product,,,,,SP-027,SM-003
Amazon,ORD-000369,2025-03-23,PO-00369,USD,212.25,21.23,5.25,37.35,980.65,1061.25,106.15,B002509,New,5,Gift Card,Shipped,In Transit,2025-03-16,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-1023,Sample Product,,,,,SP-005,SM-001
Amazon,ORD-000370,2025-03-16,PO-00370,USD,377.51,37.75,19.38,52.54,725.44,755.02,75.5,B003991,New,2,Credit Card,Cancelled,Pending,2025-03-27,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-1661,Sample Product,,,,,SP-022,SM-003
Amazon,ORD-000371,2025-03-19,PO-00371,USD,83.13,8.31,12.19,5.77,428.35,415.65,41.55,B007657,Used - Like New,5,Credit Card,Pending,Pending,2025-03-28,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-8696,Sample Product,,,,,SP-028,SM-004
Amazon,ORD-000372,2025-03-03,PO-00372,USD,365.74,36.57,6.3,54.99,1041.96,1097.22,109.71,B002865,Used - Like New,3,Gift Card,Cancelled,Pending,2025-03-05,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-2918,Sample Product,,,,,SP-020,SM-003
Amazon,ORD-000373,2025-03-20,PO-00373,USD,102.2,10.22,19.15,8.78,621.84,613.2,61.32,B001343,Refurbished,6,PayPal,Cancelled,Pending,2025-03-03,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-4759,Sample Product,,,,,SP-039,SM-005
Amazon,ORD-000374,2025-03-06,PO-00374,USD,312.03,31.2,18.91,28.2,945.09,936.09,93.6,B009142,Used - Like New,3,Credit Card,Shipped,In Transit,2025-03-19,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-6467,Sample Product,,,,,SP-011,SM-002
Amazon,ORD-000375,2025-03-10,PO-00375,USD,322.02,32.2,7.86,17.67,2355.85,2254.14,225.4,B008574,New,7,PayPal,Cancelled,Delivered,2025-03-03,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-5817,Sample Product,,,,,SP-023,SM-003
Amazon,ORD-000376,2025-03-27,PO-00376,USD,232.68,23.27,10.56,9.06,1234.45,1163.4,116.35,B001411,Used - Like New,5,PayPal,Cancelled,Delivered,2025-03-17,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-3131,Sample Product,,,,,SP-015,SM-002
Amazon,ORD-000377,2025-03-13,PO-00377,USD,322.1,32.21,5.77,30.15,1296.64,1288.4,128.84,B008891,Refurbished,4,Gift Card,Shipped,Pending,2025-03-25,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-4163,Sample Product,,,,,SP-030,SM-004
Amazon,ORD-000378,2025-03-23,PO-00378,USD,80.55,8.05,6.23,12.15,688.05,724.95,72.45,B002027,Refurbished,9,Credit Card,Shipped,Pending,2025-03-23,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-1846,Sample Product,,,,,SP-040,SM-005
Amazon,ORD-000379,2025-03-23,PO-00379,USD,494.33,49.43,5.68,37.26,4052.0,3954.64,395.44,B005894,Refurbished,8,Credit Card,Shipped,In Transit,2025-03-02,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-9438,Sample Product,,,,,SP-020,SM-003
Amazon,ORD-000380,2025-03-13,PO-00380,USD,309.39,30.94,15.71,8.42,1659.55,1546.95,154.7,B005018,Refurbished,5,Gift Card,Pending,Delivered,2025-03-08,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-2370,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-000381,2025-03-19,PO-00381,USD,466.9,46.69,12.13,40.24,1420.05,1400.7,140.07,B009368,New,3,PayPal,Shipped,Delivered,2025-03-12,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-2703,Sample Product,,,,,SP-040,SM-005
Amazon,ORD-000382,2025-03-24,PO-00382,USD,410.99,41.1,17.58,45.23,4068.6,4109.9,411.0,B001171,Refurbished,10,Gift Card,Cancelled,In Transit,2025-03-09,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-3362,Sample Product,,,,,SP-003,SM-001
Amazon,ORD-000383,2025-03-26,PO-00383,USD,412.66,41.27,9.25,70.43,3451.5,3713.94,371.43,B005696,Used - Like New,9,Gift Card,Shipped,Pending,2025-03-18,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-7279,Sample Product,,,,,SP-027,SM-003
Amazon,ORD-000384,2025-03-24,PO-00384,USD,249.31,24.93,7.63,23.03,2260.89,2243.79,224.37,B003555,Used - Like New,9,PayPal,Pending,Pending,2025-03-10,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-2887,Sample Product,,,,,SP-014,SM-002
Amazon,ORD-000385,2025-03-05,PO-00385,USD,146.23,14.62,10.04,16.89,1295.64,1316.07,131.58,B009589,Used - Like New,9,Gift Card,Pending,Delivered,2025-03-15,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-3059,Sample Product,,,,,SP-009,SM-001
Amazon,ORD-000386,2025-03-28,PO-00386,USD,398.12,39.81,19.02,19.45,3766.32,3583.08,358.29,B009344,Used - Like New,9,Gift Card,Pending,Pending,2025-03-23,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-8687,Sample Product,,,,,SP-011,SM-002
Amazon,ORD-000387,2025-03-27,PO-00387,USD,109.74,10.97,14.88,7.45,113.26,109.74,10.97,B007272,Used - Like New,1,Credit Card,Shipped,Pending,2025-03-10,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-9428,Sample Product,,,,,SP-018,SM-002
Amazon,ORD-000388,2025-03-18,PO-00388,USD,223.82,22.38,8.07,12.49,2337.1,2238.2,223.8,B001451,New,10,Gift Card,Shipped,Delivered,2025-03-26,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-7033,Sample Product,,,,,SP-029,SM-004
Amazon,ORD-000389,2025-03-14,PO-00389,USD,203.47,20.35,14.06,19.55,1225.62,1220.82,122.1,B002490,Refurbished,6,Credit Card,Pending,In Transit,2025-03-27,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-7080,Sample Product,,,,,SP-020,SM-003
Amazon,ORD-000390,2025-03-04,PO-00390,USD,316.27,31.63,18.33,32.97,629.86,632.54,63.26,B006295,Refurbished,2,Gift Card,Shipped,Delivered,2025-03-11,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-6914,Sample Product,,,,,SP-036,SM-004
Amazon,ORD-000391,2025-03-15,PO-00391,USD,348.07,34.81,15.08,28.61,2479.89,2436.49,243.67,B001828,Refurbished,7,Credit Card,Shipped,In Transit,2025-03-24,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-9908,Sample Product,,,,,SP-035,SM-004
Amazon,ORD-000392,2025-03-25,PO-00392,USD,396.55,39.66,7.92,21.87,414.34,396.55,39.66,B009406,Used - Like New,1,PayPal,Cancelled,In Transit,2025-03-25,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-1816,Sample Product,,,,,SP-002,SM-001
Amazon,ORD-000393,2025-03-09,PO-00393,USD,359.75,35.98,16.09,66.53,1316.8,1439.0,143.92,B002933,Refurbished,4,Credit Card,Pending,In Transit,2025-03-28,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-5230,Sample Product,,,,,SP-040,SM-005
Amazon,ORD-000394,2025-03-08,PO-00394,USD,428.32,42.83,6.34,68.75,2012.0,2141.6,214.15,B001158,Refurbished,5,Gift Card,Pending,Delivered,2025-03-07,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-7968,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-000395,2025-03-14,PO-00395,USD,497.6,49.76,17.83,60.94,2918.52,2985.6,298.56,B001211,New,6,Gift Card,Shipped,Pending,2025-03-22,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-8164,Sample Product,,,,,SP-026,SM-003
Amazon,ORD-000396,2025-03-17,PO-00396,USD,257.57,25.76,7.53,19.43,791.7,772.71,77.28,B008723,Used - Like New,3,Gift Card,Cancelled,In Transit,2025-03-02,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-8278,Sample Product,,,,,SP-037,SM-005
Amazon,ORD-000397,2025-03-25,PO-00397,USD,432.78,43.28,14.02,32.2,2663.16,2596.68,259.68,B004381,Used - Like New,6,PayPal,Cancelled,In Transit,2025-03-01,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-3772,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-000398,2025-03-10,PO-00398,USD,67.93,6.79,9.39,12.6,248.48,271.72,27.16,B009521,New,4,Credit Card,Shipped,In Transit,2025-03-22,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-8715,Sample Product,,,,,SP-009,SM-001
Amazon,ORD-000399,2025-03-11,PO-00399,USD,20.56,2.06,14.43,0.99,216.3,205.6,20.6,B009925,Used - Like New,10,PayPal,Shipped,Delivered,2025-03-27,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-6317,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-000400,2025-03-12,PO-00400,USD,259.45,25.95,7.59,25.56,2078.72,2075.6,207.6,B007177,Used - Like New,8,Credit Card,Shipped,Delivered,2025-03-19,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-2516,Sample Product,,,,,SP-040,SM-005
Amazon,ORD-000401,2025-03-02,PO-00401,USD,280.9,28.09,6.32,40.71,2146.24,2247.2,224.72,B002807,Used - Like New,8,PayPal,Pending,Delivered,2025-03-03,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-7645,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-000402,2025-03-12,PO-00402,USD,291.64,29.16,7.48,0.02,2887.02,2624.76,262.44,B003386,Used - Like New,9,Credit Card,Cancelled,In Transit,2025-03-09,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-7791,Sample Product,,,,,SP-039,SM-005
Amazon,ORD-000403,2025-03-21,PO-00403,USD,16.0,1.6,7.26,0.83,33.54,32.0,3.2,B003926,Used - Like New,2,PayPal,Shipped,Delivered,2025-03-02,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-7061,Sample Product,,,,,SP-009,SM-001
Amazon,ORD-000404,2025-03-26,PO-00404,USD,133.89,13.39,7.06,2.38,1159.2,1071.12,107.12,B007026,Refurbished,8,Credit Card,Pending,Pending,2025-03-12,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-3225,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-000405,2025-03-11,PO-00405,USD,332.95,33.3,10.05,56.0,620.5,665.9,66.6,B006671,New,2,Gift Card,Cancelled,Pending,2025-03-23,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-5535,Sample Product,,,,,SP-025,SM-003
Amazon,ORD-000406,2025-03-08,PO-00406,USD,37.37,3.74,14.45,1.37,119.22,112.11,11.22,B008997,Used - Like New,3,PayPal,Cancelled,Pending,2025-03-08,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-6887,Sample Product,,,,,SP-008,SM-001
Amazon,ORD-000407,2025-03-11,PO-00407,USD,462.52,46.25,13.07,89.91,3350.88,3700.16,370.0,B003333,New,8,Gift Card,Cancelled,Pending,2025-03-15,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-2425,Sample Product,,,,,SP-028,SM-004
Amazon,ORD-000408,2025-03-20,PO-00408,USD,425.26,42.53,18.22,12.08,3645.68,3402.08,340.24,B009906,Used - Like New,8,Credit Card,Cancelled,Pending,2025-03-02,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-2664,Sample Product,,,,,SP-021,SM-003
Amazon,ORD-000409,2025-03-12,PO-00409,USD,380.48,38.05,9.81,56.89,361.64,380.48,38.05,B009963,New,1,PayPal,Cancelled,Pending,2025-03-05,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-8619,Sample Product,,,,,SP-019,SM-003
Amazon,ORD-000410,2025-03-09,PO-00410,USD,307.11,30.71,13.66,32.09,1528.65,1535.55,153.55,B006540,Used - Like New,5,PayPal,Pending,Delivered,2025-03-27,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-9798,Sample Product,,,,,SP-026,SM-003
Amazon,ORD-000411,2025-03-21,PO-00411,USD,346.39,34.64,7.77,46.26,1339.08,1385.56,138.56,B003338,Refurbished,4,Gift Card,Cancelled,In Transit,2025-03-14,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-3982,Sample Product,,,,,SP-038,SM-005
Amazon,ORD-000412,2025-03-15,PO-00412,USD,417.53,41.75,13.2,28.04,3449.92,3340.24,334.0,B007367,New,8,Credit Card,Shipped,Delivered,2025-03-08,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-4398,Sample Product,,,,,SP-013,SM-002
Amazon,ORD-000413,2025-03-27,PO-00413,USD,209.69,20.97,19.24,12.63,2180.3,2096.9,209.7,B002909,Refurbished,10,PayPal,Cancelled,In Transit,2025-03-07,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-5616,Sample Product,,,,,SP-036,SM-004
Amazon,ORD-000414,2025-03-16,PO-00414,USD,330.42,33.04,5.95,41.29,3221.7,3304.2,330.4,B001011,Used - Like New,10,PayPal,Cancelled,In Transit,2025-03-08,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-7856,Sample Product,,,,,SP-027,SM-003
Amazon,ORD-000415,2025-03-22,PO-00415,USD,77.31,7.73,18.56,0.58,168.92,154.62,15.46,B001667,Refurbished,2,PayPal,Shipped,Pending,2025-03-23,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-4124,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-000416,2025-03-16,PO-00416,USD,180.07,18.01,9.92,5.47,963.05,900.35,90.05,B006650,Used - Like New,5,Gift Card,Shipped,Delivered,2025-03-28,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-5957,Sample Product,,,,,SP-035,SM-004
Amazon,ORD-000417,2025-03-03,PO-00417,USD,395.62,39.56,9.14,72.46,3627.2,3956.2,395.6,B009201,Refurbished,10,PayPal,Shipped,Delivered,2025-03-23,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-3341,Sample Product,,,,,SP-009,SM-001
Amazon,ORD-000418,2025-03-10,PO-00418,USD,276.05,27.61,13.43,27.59,2760.7,2760.5,276.1,B004804,New,10,Credit Card,Shipped,Delivered,2025-03-24,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-2860,Sample Product,,,,,SP-032,SM-004
Amazon,ORD-000419,2025-03-12,PO-00419,USD,377.09,37.71,9.06,47.87,733.86,754.18,75.42,B004357,Refurbished,2,PayPal,Pending,Pending,2025-03-08,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-5431,Sample Product,,,,,SP-021,SM-003
Amazon,ORD-000420,2025-03-01,PO-00420,USD,90.98,9.1,6.08,12.07,528.06,545.88,54.6,B009172,Refurbished,6,Gift Card,Pending,Delivered,2025-03-03,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-9119,Sample Product,,,,,SP-030,SM-004
